swap_index,sol_in_SOL,price_per_token_SOL,retain_multiplier,total_sol_raised,total_tokens_minted,tokens_out_estimate,tokens_out_actual
8415,0.006200,2.0976361844e-7,0.6702024341,52.173000,681276693000000000,29560000000000,29560000000000
8416,0.006200,2.0979527321e-7,0.6702647226,52.179200,681306247000000000,29554000000000,29554000000000
8417,0.006200,2.0982693036e-7,0.6703270111,52.185400,681335798000000000,29551000000000,29551000000000
8418,0.006200,2.0985858990e-7,0.6703892996,52.191600,681365344000000000,29546000000000,29546000000000
8419,0.006200,2.0989025183e-7,0.6704515881,52.197800,681394885000000000,29541000000000,29541000000000
8420,0.006200,2.0992191615e-7,0.6705138766,52.204000,681424422000000000,29537000000000,29537000000000
8421,0.006200,2.0995358286e-7,0.6705761651,52.210200,681453955000000000,29533000000000,29533000000000
8422,0.006200,2.0998525195e-7,0.6706384536,52.216400,681483483000000000,29528000000000,29528000000000
8423,0.006200,2.1001692343e-7,0.6707007422,52.222600,681513007000000000,29524000000000,29524000000000
8424,0.006200,2.1004859730e-7,0.6707630307,52.228800,681542526000000000,29519000000000,29519000000000
8425,0.006200,2.1008027356e-7,0.6708253192,52.235000,681572041000000000,29515000000000,29515000000000
8426,0.006200,2.1011195221e-7,0.6708876077,52.241200,681601551000000000,29510000000000,29510000000000
8427,0.006200,2.1014363325e-7,0.6709498962,52.247400,681631057000000000,29506000000000,29506000000000
8428,0.006200,2.1017531667e-7,0.6710121847,52.253600,681660558000000000,29501000000000,29501000000000
8429,0.006200,2.1020700248e-7,0.6710744732,52.259800,681690055000000000,29497000000000,29497000000000
8430,0.006200,2.1023869069e-7,0.6711367617,52.266000,681719548000000000,29493000000000,29493000000000
8431,0.006200,2.1027038127e-7,0.6711990502,52.272200,681749036000000000,29488000000000,29488000000000
8432,0.006200,2.1030207425e-7,0.6712613387,52.278400,681778519000000000,29483000000000,29483000000000
8433,0.006200,2.1033376962e-7,0.6713236273,52.284600,681807998000000000,29479000000000,29479000000000
8434,0.006200,2.1036546737e-7,0.6713859158,52.290800,681837473000000000,29475000000000,29475000000000
8435,0.006200,2.1039716751e-7,0.6714482043,52.297000,681866943000000000,29470000000000,29470000000000
8436,0.006200,2.1042887004e-7,0.6715104928,52.303200,681896409000000000,29466000000000,29466000000000
8437,0.006200,2.1046057496e-7,0.6715727813,52.309400,681925871000000000,29462000000000,29462000000000
8438,0.006200,2.1049228227e-7,0.6716350698,52.315600,681955328000000000,29457000000000,29457000000000
8439,0.006200,2.1052399197e-7,0.6716973583,52.321800,681984780000000000,29452000000000,29452000000000
8440,0.006200,2.1055570405e-7,0.6717596468,52.328000,682014228000000000,29448000000000,29448000000000
8441,0.006200,2.1058741852e-7,0.6718219353,52.334200,682043672000000000,29444000000000,29444000000000
8442,0.006200,2.1061913538e-7,0.6718842238,52.340400,682073111000000000,29439000000000,29439000000000
8443,0.006200,2.1065085463e-7,0.6719465123,52.346600,682102546000000000,29435000000000,29435000000000
8444,0.006200,2.1068257627e-7,0.6720088009,52.352800,682131976000000000,29430000000000,29430000000000
8445,0.006200,2.1071430029e-7,0.6720710894,52.359000,682161402000000000,29426000000000,29426000000000
8446,0.006200,2.1074602670e-7,0.6721333779,52.365200,682190824000000000,29422000000000,29422000000000
8447,0.006200,2.1077775551e-7,0.6721956664,52.371400,682220241000000000,29417000000000,29417000000000
8448,0.006200,2.1080948670e-7,0.6722579549,52.377600,682249654000000000,29413000000000,29413000000000
8449,0.006200,2.1084122027e-7,0.6723202434,52.383800,682279062000000000,29408000000000,29408000000000
8450,0.006200,2.1087295624e-7,0.6723825319,52.390000,682308466000000000,29404000000000,29404000000000
8451,0.006200,2.1090469460e-7,0.6724448204,52.396200,682337865000000000,29399000000000,29399000000000
8452,0.006200,2.1093643534e-7,0.6725071089,52.402400,682367260000000000,29395000000000,29395000000000
8453,0.006200,2.1096817847e-7,0.6725693974,52.408600,682396651000000000,29391000000000,29391000000000
8454,0.006200,2.1099992399e-7,0.6726316860,52.414800,682426037000000000,29386000000000,29386000000000
8455,0.006200,2.1103167190e-7,0.6726939745,52.421000,682455418000000000,29381000000000,29381000000000
8456,0.006200,2.1106342219e-7,0.6727562630,52.427200,682484796000000000,29378000000000,29378000000000
8457,0.006200,2.1109517488e-7,0.6728185515,52.433400,682514168000000000,29372000000000,29372000000000
8458,0.006200,2.1112692995e-7,0.6728808400,52.439600,682543537000000000,29369000000000,29369000000000
8459,0.006200,2.1115868741e-7,0.6729431285,52.445800,682572901000000000,29364000000000,29364000000000
8460,0.006200,2.1119044726e-7,0.6730054170,52.452000,682602260000000000,29359000000000,29359000000000
8461,0.006200,2.1122220950e-7,0.6730677055,52.458200,682631616000000000,29356000000000,29356000000000
8462,0.006200,2.1125397412e-7,0.6731299940,52.464400,682660966000000000,29350000000000,29350000000000
8463,0.006200,2.1128574114e-7,0.6731922825,52.470600,682690313000000000,29347000000000,29347000000000
8464,0.006200,2.1131751054e-7,0.6732545711,52.476800,682719655000000000,29342000000000,29342000000000
8465,0.006200,2.1134928233e-7,0.6733168596,52.483000,682748992000000000,29337000000000,29337000000000
8466,0.006200,2.1138105651e-7,0.6733791481,52.489200,682778325000000000,29333000000000,29333000000000
8467,0.006200,2.1141283308e-7,0.6734414366,52.495400,682807654000000000,29329000000000,29329000000000
8468,0.006200,2.1144461203e-7,0.6735037251,52.501600,682836978000000000,29324000000000,29324000000000
8469,0.006200,2.1147639338e-7,0.6735660136,52.507800,682866298000000000,29320000000000,29320000000000
8470,0.006200,2.1150817711e-7,0.6736283021,52.514000,682895614000000000,29316000000000,29316000000000
8471,0.006200,2.1153996323e-7,0.6736905906,52.520200,682924925000000000,29311000000000,29311000000000
8472,0.006200,2.1157175174e-7,0.6737528791,52.526400,682954232000000000,29307000000000,29307000000000
8473,0.006200,2.1160354263e-7,0.6738151676,52.532600,682983534000000000,29302000000000,29302000000000
8474,0.006200,2.1163533592e-7,0.6738774562,52.538800,683012832000000000,29298000000000,29298000000000
8475,0.006200,2.1166713159e-7,0.6739397447,52.545000,683042125000000000,29293000000000,29293000000000
8476,0.006200,2.1169892965e-7,0.6740020332,52.551200,683071414000000000,29289000000000,29289000000000
8477,0.006200,2.1173073010e-7,0.6740643217,52.557400,683100699000000000,29285000000000,29285000000000
8478,0.006200,2.1176253294e-7,0.6741266102,52.563600,683129979000000000,29280000000000,29280000000000
8479,0.006200,2.1179433817e-7,0.6741888987,52.569800,683159255000000000,29276000000000,29276000000000
8480,0.006200,2.1182614578e-7,0.6742511872,52.576000,683188527000000000,29272000000000,29272000000000
8481,0.006200,2.1185795579e-7,0.6743134757,52.582200,683217794000000000,29267000000000,29267000000000
8482,0.006200,2.1188976818e-7,0.6743757642,52.588400,683247056000000000,29262000000000,29262000000000
8483,0.006200,2.1192158296e-7,0.6744380527,52.594600,683276315000000000,29259000000000,29259000000000
8484,0.006200,2.1195340012e-7,0.6745003412,52.600800,683305569000000000,29254000000000,29254000000000
8485,0.006200,2.1198521968e-7,0.6745626298,52.607000,683334818000000000,29249000000000,29249000000000
8486,0.006200,2.1201704163e-7,0.6746249183,52.613200,683364063000000000,29245000000000,29245000000000
8487,0.006200,2.1204886596e-7,0.6746872068,52.619400,683393304000000000,29241000000000,29241000000000
8488,0.006200,2.1208069268e-7,0.6747494953,52.625600,683422540000000000,29236000000000,29236000000000
8489,0.006200,2.1211252179e-7,0.6748117838,52.631800,683451772000000000,29232000000000,29232000000000
8490,0.006200,2.1214435329e-7,0.6748740723,52.638000,683481000000000000,29228000000000,29228000000000
8491,0.006200,2.1217618717e-7,0.6749363608,52.644200,683510223000000000,29223000000000,29223000000000
8492,0.006200,2.1220802345e-7,0.6749986493,52.650400,683539442000000000,29219000000000,29219000000000
8493,0.006200,2.1223986211e-7,0.6750609378,52.656600,683568656000000000,29214000000000,29214000000000
8494,0.006200,2.1227170316e-7,0.6751232263,52.662800,683597866000000000,29210000000000,29210000000000
8495,0.006200,2.1230354660e-7,0.6751855149,52.669000,683627072000000000,29206000000000,29206000000000
8496,0.006200,2.1233539243e-7,0.6752478034,52.675200,683656273000000000,29201000000000,29201000000000
8497,0.006200,2.1236724064e-7,0.6753100919,52.681400,683685470000000000,29197000000000,29197000000000
8498,0.006200,2.1239909125e-7,0.6753723804,52.687600,683714663000000000,29193000000000,29193000000000
8499,0.006200,2.1243094424e-7,0.6754346689,52.693800,683743851000000000,29188000000000,29188000000000
8500,0.006200,2.1246279962e-7,0.6754969574,52.700000,683773035000000000,29184000000000,29184000000000
8501,0.006200,2.1249465739e-7,0.6755592459,52.706200,683802214000000000,29179000000000,29179000000000
8502,0.006200,2.1252651754e-7,0.6756215344,52.712400,683831389000000000,29175000000000,29175000000000
8503,0.006200,2.1255838009e-7,0.6756838229,52.718600,683860560000000000,29171000000000,29171000000000
8504,0.006200,2.1259024502e-7,0.6757461114,52.724800,683889726000000000,29166000000000,29166000000000
8505,0.006200,2.1262211234e-7,0.6758084000,52.731000,683918888000000000,29162000000000,29162000000000
8506,0.006200,2.1265398205e-7,0.6758706885,52.737200,683948045000000000,29157000000000,29157000000000
8507,0.006200,2.1268585415e-7,0.6759329770,52.743400,683977198000000000,29153000000000,29153000000000
8508,0.006200,2.1271772864e-7,0.6759952655,52.749600,684006347000000000,29149000000000,29149000000000
8509,0.006200,2.1274960551e-7,0.6760575540,52.755800,684035492000000000,29145000000000,29145000000000
8510,0.006200,2.1278148478e-7,0.6761198425,52.762000,684064632000000000,29140000000000,29140000000000
8511,0.006200,2.1281336643e-7,0.6761821310,52.768200,684093767000000000,29135000000000,29135000000000
8512,0.006200,2.1284525047e-7,0.6762444195,52.774400,684122899000000000,29132000000000,29132000000000
8513,0.006200,2.1287713690e-7,0.6763067080,52.780600,684152026000000000,29127000000000,29127000000000
8514,0.006200,2.1290902571e-7,0.6763689965,52.786800,684181148000000000,29122000000000,29122000000000
8515,0.006200,2.1294091692e-7,0.6764312850,52.793000,684210267000000000,29119000000000,29119000000000
8516,0.006200,2.1297281051e-7,0.6764935736,52.799200,684239380000000000,29113000000000,29113000000000
8517,0.006200,2.1300470649e-7,0.6765558621,52.805400,684268490000000000,29110000000000,29110000000000
8518,0.006200,2.1303660486e-7,0.6766181506,52.811600,684297595000000000,29105000000000,29105000000000
8519,0.006200,2.1306850562e-7,0.6766804391,52.817800,684326696000000000,29101000000000,29101000000000
8520,0.006200,2.1310040876e-7,0.6767427276,52.824000,684355792000000000,29096000000000,29096000000000
8521,0.006200,2.1313231430e-7,0.6768050161,52.830200,684384884000000000,29092000000000,29092000000000
8522,0.006200,2.1316422222e-7,0.6768673046,52.836400,684413972000000000,29088000000000,29088000000000
8523,0.006200,2.1319613253e-7,0.6769295931,52.842600,684443056000000000,29084000000000,29084000000000
8524,0.006200,2.1322804523e-7,0.6769918816,52.848800,684472135000000000,29079000000000,29079000000000
8525,0.006200,2.1325996032e-7,0.6770541701,52.855000,684501209000000000,29074000000000,29074000000000
8526,0.006200,2.1329187779e-7,0.6771164587,52.861200,684530280000000000,29071000000000,29071000000000
8527,0.006200,2.1332379766e-7,0.6771787472,52.867400,684559346000000000,29066000000000,29066000000000
8528,0.006200,2.1335571991e-7,0.6772410357,52.873600,684588407000000000,29061000000000,29061000000000
8529,0.006200,2.1338764455e-7,0.6773033242,52.879800,684617464000000000,29057000000000,29057000000000
8530,0.006200,2.1341957158e-7,0.6773656127,52.886000,684646517000000000,29053000000000,29053000000000
8531,0.006200,2.1345150100e-7,0.6774279012,52.892200,684675566000000000,29049000000000,29049000000000
8532,0.006200,2.1348343280e-7,0.6774901897,52.898400,684704610000000000,29044000000000,29044000000000
8533,0.006200,2.1351536700e-7,0.6775524782,52.904600,684733650000000000,29040000000000,29040000000000
8534,0.006200,2.1354730358e-7,0.6776147667,52.910800,684762686000000000,29036000000000,29036000000000
8535,0.006200,2.1357924255e-7,0.6776770552,52.917000,684791717000000000,29031000000000,29031000000000
8536,0.006200,2.1361118391e-7,0.6777393438,52.923200,684820744000000000,29027000000000,29027000000000
8537,0.006200,2.1364312765e-7,0.6778016323,52.929400,684849766000000000,29022000000000,29022000000000
8538,0.006200,2.1367507379e-7,0.6778639208,52.935600,684878784000000000,29018000000000,29018000000000
8539,0.006200,2.1370702231e-7,0.6779262093,52.941800,684907798000000000,29014000000000,29014000000000
8540,0.006200,2.1373897322e-7,0.6779884978,52.948000,684936808000000000,29010000000000,29010000000000
8541,0.006200,2.1377092652e-7,0.6780507863,52.954200,684965813000000000,29005000000000,29005000000000
8542,0.006200,2.1380288221e-7,0.6781130748,52.960400,684994814000000000,29001000000000,29001000000000
8543,0.006200,2.1383484029e-7,0.6781753633,52.966600,685023810000000000,28996000000000,28996000000000
8544,0.006200,2.1386680075e-7,0.6782376518,52.972800,685052803000000000,28993000000000,28993000000000
8545,0.006200,2.1389876361e-7,0.6782999403,52.979000,685081790000000000,28987000000000,28987000000000
8546,0.006200,2.1393072885e-7,0.6783622289,52.985200,685110774000000000,28984000000000,28984000000000
8547,0.006200,2.1396269648e-7,0.6784245174,52.991400,685139753000000000,28979000000000,28979000000000
8548,0.006200,2.1399466649e-7,0.6784868059,52.997600,685168728000000000,28975000000000,28975000000000
8549,0.006200,2.1402663890e-7,0.6785490944,53.003800,685197698000000000,28970000000000,28970000000000
8550,0.006200,2.1405861370e-7,0.6786113829,53.010000,685226665000000000,28967000000000,28967000000000
8551,0.006200,2.1409059088e-7,0.6786736714,53.016200,685255626000000000,28961000000000,28961000000000
8552,0.006200,2.1412257045e-7,0.6787359599,53.022400,685284584000000000,28958000000000,28958000000000
8553,0.006200,2.1415455241e-7,0.6787982484,53.028600,685313537000000000,28953000000000,28953000000000
8554,0.006200,2.1418653676e-7,0.6788605369,53.034800,685342486000000000,28949000000000,28949000000000
8555,0.006200,2.1421852349e-7,0.6789228254,53.041000,685371431000000000,28945000000000,28945000000000
8556,0.006200,2.1425051262e-7,0.6789851139,53.047200,685400371000000000,28940000000000,28940000000000
8557,0.006200,2.1428250413e-7,0.6790474025,53.053400,685429307000000000,28936000000000,28936000000000
8558,0.006200,2.1431449803e-7,0.6791096910,53.059600,685458238000000000,28931000000000,28931000000000
8559,0.006200,2.1434649432e-7,0.6791719795,53.065800,685487166000000000,28928000000000,28928000000000
8560,0.006200,2.1437849299e-7,0.6792342680,53.072000,685516089000000000,28923000000000,28923000000000
8561,0.006200,2.1441049406e-7,0.6792965565,53.078200,685545007000000000,28918000000000,28918000000000
8562,0.006200,2.1444249751e-7,0.6793588450,53.084400,685573922000000000,28915000000000,28915000000000
8563,0.006200,2.1447450336e-7,0.6794211335,53.090600,685602832000000000,28910000000000,28910000000000
8564,0.006200,2.1450651159e-7,0.6794834220,53.096800,685631737000000000,28905000000000,28905000000000
8565,0.006200,2.1453852221e-7,0.6795457105,53.103000,685660639000000000,28902000000000,28902000000000
8566,0.006200,2.1457053521e-7,0.6796079990,53.109200,685689536000000000,28897000000000,28897000000000
8567,0.006200,2.1460255061e-7,0.6796702876,53.115400,685718429000000000,28893000000000,28893000000000
8568,0.006200,2.1463456839e-7,0.6797325761,53.121600,685747317000000000,28888000000000,28888000000000
8569,0.006200,2.1466658856e-7,0.6797948646,53.127800,685776201000000000,28884000000000,28884000000000
8570,0.006200,2.1469861112e-7,0.6798571531,53.134000,685805081000000000,28880000000000,28880000000000
8571,0.006200,2.1473063607e-7,0.6799194416,53.140200,685833957000000000,28876000000000,28876000000000
8572,0.006200,2.1476266341e-7,0.6799817301,53.146400,685862828000000000,28871000000000,28871000000000
